http://www.latimes.com/topic/entertainment/denzel-washington-PECLB003929-topic.html,192533,112,text/html,,,,
http://www.latimes.com/nation/nationnow/91586523-157.html,161039,45,text/html,,,,
http://www.latimes.com/topic/sports/ice-hockey/15031000-topic.html,179539,99,text/html,,,,
http://www.latimes.com/la-bio-steven-zeitchik-staff.html,124696,57,text/html,,,,
http://www.latimes.com/local/lanow/la-me-san-francisco-trump-20170131-story.html,245686,87,text/html,,,,
http://www.latimes.com/topic/sports/baseball/world-baseball-classic-EVSPR000026-topic.html,178698,92,text/html,,,,
http://www.latimes.com/topic/sports/15000000-topic.html,204867,124,text/html,,,,
http://www.latimes.com/entertainment/tv/la-et-st-judd-apatow-pete-holmes-crashing-20170219-story.html,240763,59,text/html,,,,
http://www.latimes.com/topic/sports/ice-hockey/american-hockey-league-ORSPT000478-topic.html,177433,99,text/html,,,,
http://www.latimes.com/topic/sports/baseball/national-league-15007002-topic.html,196332,119,text/html,,,,
http://www.latimes.com/world/la-fg-china-mattis-20170204-story.html,241371,78,text/html,,,,
http://www.latimes.com/sports/la-sp-dodgers-hernandez-20161212-story.html,231711,83,text/html,,,,
http://www.latimes.com/local/lanow/91693712-157.html,162889,43,text/html,,,,
http://www.latimes.com/nation/la-na-border-patrol-outsider-20161019-snap-story.html,258750,84,text/html,,,,
http://www.latimes.com/topic/entertainment/lala-vasquez-PECLB00000011177-topic.html,134007,68,text/html,,,,
http://www.latimes.com/topic/education/colleges-universities/princeton-university-OREDU0000184-topic.html,174341,102,text/html,,,,
http://www.latimes.com/books/jacketcopy/92600946-132.html,162123,46,text/html,,,,
http://www.latimes.com/local/california/la-me-california-coastal-commission-20160210-storygallery.html,245681,51,text/html,,,,
http://www.latimes.com/la-bio-sonali-kohli-staff.html,123373,55,text/html,,,,
http://www.latimes.com/local/lanow/87364893-157.html,161934,42,text/html,,,,
http://www.latimes.com/topic/politics-government/government/barack-obama-PEPLT007408-topic.html,207792,128,text/html,,,,
http://www.latimes.com/topic/weather/national-weather-service-ORGOV000357-topic.html,197033,115,text/html,,,,
http://www.latimes.com/health/la-he-healthy-super-bowl-snacks-20170130-story.html,221446,65,text/html,,,,
http://www.latimes.com/science/la-sci-plastisphere-20131228-story.html,220327,67,text/html,,,,
http://www.latimes.com/local/california/la-me-federal-rail-grant-conflict-20170209-story.html,235384,84,text/html,,,,
http://www.latimes.com/topic/politics-government/government/jim-nielsen-PEPLT00008594-topic.html,170404,80,text/html,,,,
http://www.latimes.com/la-et-sundance-updates-st-vincent-and-roxanne-benjamin-on-1485216641-htmlstory.html,157816,51,text/html,,,,
http://www.latimes.com/topic/politics-government/domestic-policy/immigration/14003002-topic.html,204258,128,text/html,,,,
http://www.latimes.com/local/lanow/la-vrocha-1485202020-snap-photo-photo.html,159488,41,text/html,,,,
http://www.latimes.com/sports/dodgers/la-sp-puig-wre0037363617-20160321-photo.html,159773,42,text/html,,,,
http://www.latimes.com/world/la-sakamal-1480945984-snap-photo-photo.html,157730,40,text/html,,,,
http://www.latimes.com/topic/sports/ice-hockey/anaheim-ducks-ORSPT000063-topic.html,199208,121,text/html,,,,
http://www.latimes.com/sports/dodgers/la-sp-dodgers-ryu-throws-bp-20170219-story-amp.html,51730,25,text/html,,,,
http://www.latimes.com/entertainment/la-et-entertainment-news-updates-donald-glover-will-play-simba-in-jon-1487378377-htmlstory.html,160316,48,text/html,,,,
http://www.latimes.com/entertainment/tv/showtracker/la-et-st-bill-maher-milo-interview-20170218-story.html,234611,70,text/html,,,,
http://www.latimes.com/topic/science/scientific-research/biology/13004008-topic.html,184769,105,text/html,,,,
http://www.latimes.com/topic/sports/ice-hockey/rickard-rakell-PESPT0016623-topic.html,179967,96,text/html,,,,
http://www.latimes.com/topic/sports/baseball/15007000-topic.html,187278,107,text/html,,,,
http://www.latimes.com/politics/la-na-pol-trump-immigration-20170131-story-amp.html,68127,30,text/html,,,,
http://www.latimes.com/entertainment/movies/la-et-mn-indie-focus-xx-kedi-20170217-story-amp.html,56231,39,text/html,,,,
http://www.latimes.com/world/la-fg-shinzo-abe-obama-pearl-harbor-20161205-story.html,244909,82,text/html,,,,
http://www.latimes.com/local/california/la-live-updates-oroville-dam-oroville-dam-crisis-how-we-got-to-this-1487089359-htmlstory.html,160798,51,text/html,,,,
http://www.latimes.com/local/lanow/la-me-ln-robert-durst-secret-witness-20170217-story.html,255430,81,text/html,,,,
http://www.latimes.com/opinion/endorsements/la-ed-cd7-ratliff-20170217-story.html,234800,73,text/html,,,,
http://www.latimes.com/science/sciencenow/la-sci-sn-deep-sea-pollution-20170215-story-amp.html,58280,32,text/html,,,,
http://www.latimes.com/topic/crime-law-justice/law-enforcement/california-highway-patrol-ORGOVV00026-topic.html,176795,87,text/html,,,,
http://www.latimes.com/food/dailydish/la-dd-weed-cannabis-dinner-class-20170217-story.html,1588270,70,text/html,,,,
http://www.latimes.com/politics/la-na-pol-trump-business-20170217-story.html,252498,87,text/html,,,,
http://www.latimes.com/local/lanow/la-1464753978-snap-photo-photo.html,158072,40,text/html,,,,
